file_name,fusion_name,qty_in_model,part_id,bom_file,description,mpn,vendor,vendor_url,note
CORE~3,CORE,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
BOARD_3D_KMMV03_2024-10-21_2__2.stp,BOARD_3D_KMMV03_2024-10-21_2__2.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
SOLID-17_CON_P4_11_438X3_2_HD_3.stp,SOLID-17_CON_P4_11_438X3_2_HD_3.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
SOLID-17_CON_P4_11_438X3_2_HD_2.stp,SOLID-17_CON_P4_11_438X3_2_HD_2.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_1_02_EB571-960.stp,1_1_02_EB571-960.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_1_04_EB572-5105.stp,1_1_04_EB572-5105.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_1_06_EB573-643.stp,1_1_06_EB573-643.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_1_14_PL574-570.stp,1_1_14_PL574-570.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_21_121000022__SGQZC619-4_4-.stp,1_21_121000022__SGQZC619-4_4-.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
SGQZC__35.stp,SGQZC__35.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_2_04_000306.stp,1_2_04_000306.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_2_05_000314.stp,1_2_05_000314.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_2_05_020068.stp,1_2_05_020068.stp,14,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
1_2_05_025121.stp,1_2_05_025121.stp,8,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
OUTPUT-SHAFT.stp,OUTPUT-SHAFT.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
back_lid_1_1_06_EB573-642.stp,back_lid_1_1_06_EB573-642.stp,2,ACT_RS00,actuators.csv,RobStride 00 quasi-direct-drive actuator,RobStride 00,Amazon,https://www.amazon.com/RobStride-14N-m-Integrated-Actuator-Module/dp/B0GS4XFK7Z/,via `robstride00`
half-bearing_30x37x4_6706_0.9kN_8g,half-bearing_30x37x4_6706_0.9kN_8g,4,FAS_BEARING_30X37X4,fasteners.csv,"Ball bearing, 30 x 37 x 4 mm",,Amazon,https://www.amazon.com/XIKE-6706-2RS-Bearings-30x37x4mm-Pre-Lubricated/dp/B09D35XB19,"2 of this size modelled per transforms.csv, all fitted loose; each is two `half-bearing` components, so qty_in_model 4 = 2 bearings"
0001755652_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,4,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
0001755650_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,0001755650^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
0001755652_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,0001755652^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_21_121000022__610001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_21_121000022__610001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
6706__300001_1_1_00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,6706__300001_1_1^00MINI-000_ASM_1_ASM_1_ASM_00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
Component20,Component20,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_1_02_EB461-502_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_1_02_EB461-502^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_1_06_EB463-507_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_1_06_EB463-507^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_1_06_EB463-509_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_1_06_EB463-509^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_1_31_EB463-510_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_1_31_EB463-510^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_2_05_000438_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_2_05_000438^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,16,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_2_05_000555_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_2_05_000555^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,16,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_2_05_000608_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_2_05_000608^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,8,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_2_05_020051_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_2_05_020051^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,6,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_2_16_001425_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE,1_2_16_001425^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE,2,ACT_RS05,actuators.csv,RobStride 05 quasi-direct-drive actuator,RobStride 05,AiFitLab,https://aifitlab.com/products/robstride-05-motor,via `robstride05`
1_1_02_EB901-547_1_rotor~2,1_1_02_EB901-547_1_rotor,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_1_06_EB903-537_1_1~2,1_1_06_EB903-537_1_1,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_1_31_QT-942_1~2,1_1_31_QT-942_1,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_04_635000_1_1~2,1_2_04_635000_1_1,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_04_680902_1_1~2,1_2_04_680902_1_1,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_05_130001_1_1~2,1_2_05_130001_1_1,3,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_06_000004_AF0_1_1~2,1_2_06_000004_AF0_1_1,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_3_03_000357_1_1~2,1_3_03_000357_1_1,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
CORE~2,CORE,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
PBC~2,PBC,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
BACK_COVER1_1_06_EB903-538_1~2,BACK_COVER1_1_06_EB903-538_1,1,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_05_020108_1_1~2,1_2_05_020108_1_1,4,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_2_05_140095_1_1~2,1_2_05_140095_1_1,4,ACT_RS03,actuators.csv,RobStride 03 quasi-direct-drive actuator,RobStride 03,Amazon,https://www.amazon.com/RobStride-60N-m-Integrated-Actuator-Module/dp/B0GY8PJ1MF,via `Robstride 03 - full`
1_1_31_QT-1040_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP~2,1_1_31_QT-1040^FL82BLW33-48V-35N.m(tooling-version)(1)_FL82BLW33-48V-35N.m(tooling-version)(1).STEP,1,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
1_1_06_EB823-507_AF0_1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m_1__FL82BLW33-48V-35N.m_1_.STEP~2,1_1_06_EB823-507_AF0^1_1_06_EB823-509_ASM_FL82BLW33-48V-35N.m(tooling-version)(1)_FL82BLW33-48V-35N.m(tooling-version)(1).STEP,1,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
R06-ROTOR~2,R06-ROTOR,1,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
weight~2,weight,1,ACT_RS06,actuators.csv,RobStride 06 quasi-direct-drive actuator,RobStride 06,AiFitLab,https://aifitlab.com/products/robstride-06-motor,via `Robstride 06-No Back Cover`
half-bearing_35x44x5_6707_1.6kN_15g~2,half-bearing_35x44x5_6707_1.6kN_15g,14,FAS_BEARING_35X44X5,fasteners.csv,"Ball bearing, 35 x 44 x 5 mm",,Amazon,https://www.amazon.com/XIKE-6707-2RS-Bearings-35x44x5mm-Pre-Lubricated/dp/B09D2XN464/,"26 of this size modelled per transforms.csv: 22 fitted loose, 4 inside ACT_RS06 (bought with it); each is two `half-bearing` components, so qty_in_model 14 = 7 bearings"
1_1_04_EB672-503_1.stp,1_1_04_EB672-503_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_1_06_EB673-516_1.stp,1_1_06_EB673-516_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_1_31_PL674-504_1.stp,1_1_31_PL674-504_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_04_670601_1.stp,1_2_04_670601_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_05_030080_1.stp,1_2_05_030080_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp,12,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp,9,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_06_000392_1.stp,1_2_06_000392_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
BOARD-17_1.stp,BOARD-17_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
SOLID-183013_1.stp,SOLID-183013_1.stp,6,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
shaft_1_1_02_EB671-502_1.stp,shaft 1_1_02_EB671-502_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
Component21,Component21,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
Knurled_Insert_M3xH8,Knurled Insert M3xH8,6,,,,,,,"fastener with no team BOM row: the BOM's only fastener lines are three screw sizes (M3x10, M4x8, M4x10) and six bearing sizes"
1_1_04_EB672-503_1.stp~2,1_1_04_EB672-503_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_1_06_EB673-516_1.stp~2,1_1_06_EB673-516_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_1_31_PL674-504_1.stp~2,1_1_31_PL674-504_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_04_670601_1.stp~2,1_2_04_670601_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_05_030080_1.stp~2,1_2_05_030080_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_05_QT-170_1.stp~2,1_2_05_QT-170_1.stp,12,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_05_QT-647_1.stp~2,1_2_05_QT-647_1.stp,9,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
1_2_06_000392_1.stp~2,1_2_06_000392_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
BOARD-17_1.stp~2,BOARD-17_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
SOLID-183013_1.stp~2,SOLID-183013_1.stp,6,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
shaft_1_1_02_EB671-502_1.stp~2,shaft 1_1_02_EB671-502_1.stp,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
Component21~2,Component21,3,ACT_RS02,actuators.csv,RobStride 02 quasi-direct-drive actuator,RobStride 02,Amazon,https://www.amazon.com/RobStride-Integrated-Actuator-Module-Encoders/dp/B0GS5945VP,via `robstride_02-No_back_cover`
Knurled_Insert_M3xH8~2,Knurled Insert M3xH8,6,,,,,,,"fastener with no team BOM row: the BOM's only fastener lines are three screw sizes (M3x10, M4x8, M4x10) and six bearing sizes"
150A_relay,150A relay,1,,,,,,,no BOM row: the 150 A relay (power page: main disconnect gap)
CAN_Isolated,CAN_Isolated,6,EL_CAN_ADAPTER,electronics.csv,CANable PRO V2.0 USB-CAN controller,CANable PRO V2.0,Amazon,https://www.amazon.com/Macrobase-PRO-V2-0-Controller-transceiver/dp/B0GJSRZLBV/,Fusion name `CAN_Isolated`; BOM row is the CANable PRO V2.0
USB-C_Cable,USB-C Cable,12,,,,,,,"USB cable (Fusion material `USB C to A`), 12 modelled; the team BOM's only cable row is the Belkin 2-pack and does not say where it goes"
Component1,Component1,1,EL_IMU_TM171,electronics.csv,"SYD Dynamics TransducerM TM171 9-axis AHRS, dual-port",TM171,RobotShop,https://www.robotshop.com/products/syd-dynamics-transducerm-tm171-9-axis-ahrs-w-dual-port-communication,via `IMU_syd_dynamics_TM171`
Component2,Component2,1,EL_IMU_TM171,electronics.csv,"SYD Dynamics TransducerM TM171 9-axis AHRS, dual-port",TM171,RobotShop,https://www.robotshop.com/products/syd-dynamics-transducerm-tm171-9-axis-ahrs-w-dual-port-communication,via `IMU_syd_dynamics_TM171`
MINISFORUM_AI_X1,MINISFORUM AI X1,1,EL_COMPUTE_MINIPC,electronics.csv,MINISFORUM X1-470 mini PC (onboard computer),X1-470,Amazon,https://www.amazon.com/MINISFORUM-X1-Pro-470-Quad-Display-Bluetooth/dp/B0GL2PPG67,Fusion name `MINISFORUM_AI_X1`; BOM row is the X1-470
VEMONT_USB-C_Hub_Long,VEMONT USB-C Hub Long,2,EL_USB_HUB,electronics.csv,Vention USB hub,B0D2XWJ99H,Amazon,https://www.amazon.com/VENTION-Splitter-Expander-Chromebook-Surface/dp/B0D2XWJ99H,Fusion names it a VEMONT USB-C hub; the BOM row (qty 3) is a Vention hub — 1 Vention + 2 VEMONT are modelled
Hub,Hub,1,EL_USB_HUB,electronics.csv,Vention USB hub,B0D2XWJ99H,Amazon,https://www.amazon.com/VENTION-Splitter-Expander-Chromebook-Surface/dp/B0D2XWJ99H,via `Vention USB Hub`
USB_Straight,USB Straight,13,EL_USB_HUB,electronics.csv,Vention USB hub,B0D2XWJ99H,Amazon,https://www.amazon.com/VENTION-Splitter-Expander-Chromebook-Surface/dp/B0D2XWJ99H,via `Vention USB Hub`
battery_tester,battery_tester,2,EL_VOLTAGE_CHECKER,electronics.csv,"LiPo voltage checker, 1-8S, with case",Aoicrie 1S-8S 2-pack,ePowerHobby,https://epowerhobby.com/product/lipo-voltage-checker-1-8s-with-case/?srsltid=AU7gw4UInG3PxKxg6QzfEx3h8wbA6nCnb4-ykXVukOMgql9G3C0_gAdM,"Fusion name `battery_tester`, 2 modelled; the team BOM's only matching row is the 1-8S LiPo voltage checker, also 2 off — the BOM does not name the modelled part **UNVERIFIED**"
battery_zeee_10000mah,battery_zeee_10000mah,2,EL_BATTERY_6S,electronics.csv,"Zeee 6S LiPo battery, 10000 mAh, 22.2 V, 2-pack",10000mah-22-2v-120c-ec5,Zeee,https://zeeebattery.com/products/zeee-6s-lipo-battery-10000mah-22-2v-120c-ec5,2 packs modelled; the BOM counts one 2-pack
lumped_wires,lumped_wires,1,,,,,,,wiring harness lump; no single BOM row (see cables-connectors.csv and the wiring pages)
block,block,4,EL_DIST_BLOCK,electronics.csv,Power distribution block terminals,6x8-7,AliExpress,https://www.aliexpress.us/item/3256808232612352.html,the four conductor blocks inside `power_block_casing`; the BOM row is 4 off. Its casing and `6x10-7holes` carrier are separate components with no BOM row **UNVERIFIED**
casing,casing,2,,,,,,,casing/carrier of the power distribution block; the EL_DIST_BLOCK row counts the four blocks only
