path,fusion_name,file_name,visible,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_680902_1_1:1,1_2_04_680902_1_1,1_2_04_680902_1_1,True,0.000000,-1.000000,0.000000,0.000000,-0.258819,0.000000,0.965926,4.887585,-0.965926,-0.000000,-0.258819,-11.469624,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_635000_1_1:1,1_2_04_635000_1_1,1_2_04_635000_1_1,True,0.000000,-0.000000,-1.000000,0.000000,-0.258819,-0.965926,0.000000,5.534755,-0.965926,0.258819,-0.000000,-11.643033,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_3_03_000357_1_1:1,1_3_03_000357_1_1,1_3_03_000357_1_1,True,0.000000,-1.000000,0.000000,0.000000,-0.258819,0.000000,0.965926,5.563733,-0.965926,-0.000000,-0.258819,-11.650798,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_02_EB901-547_1_rotor:1,1_1_02_EB901-547_1_rotor,1_1_02_EB901-547_1_rotor,True,-0.866025,0.500000,-0.000000,0.000000,-0.129409,-0.224144,-0.965926,5.998399,-0.482963,-0.836516,0.258819,-11.767266,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_06_000004_AF0_1_1:1,1_2_06_000004_AF0_1_1,1_2_06_000004_AF0_1_1,True,0.000000,-1.000000,0.000000,0.000000,-0.258819,0.000000,0.965926,5.612029,-0.965926,-0.000000,-0.258819,-11.663739,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_31_QT-942_1:1,1_1_31_QT-942_1,1_1_31_QT-942_1,True,1.000000,0.000000,0.000000,0.000000,-0.000000,-0.258819,0.965926,2.134696,0.000000,-0.965926,-0.258819,-10.731990,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:1,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,-0.000000,-1.000000,-3.000000,-0.258819,-0.965926,0.000000,1.189066,-0.965926,0.258819,-0.000000,-10.271554,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:2,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,-0.000000,-1.000000,2.475000,-0.258819,-0.965926,0.000000,0.586924,-0.965926,0.258819,-0.000000,-12.518781,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:3,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,-0.000000,-1.000000,2.475000,-0.258819,-0.965926,0.000000,1.687681,-0.965926,0.258819,-0.000000,-8.410698,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+PBC:1,PBC,PBC,True,0.000000,-1.000000,0.000000,0.000000,-0.258819,0.000000,0.965926,5.756918,-0.965926,-0.000000,-0.258819,-11.702562,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:2+3_1_02_090_0073_ASM_1_1_ASM:1+CORE:1,CORE,CORE,True,0.000000,-1.000000,0.000000,0.000000,-0.258819,0.000000,0.965926,5.756918,-0.965926,-0.000000,-0.258819,-11.702562,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_06_EB903-534_ASM_1_1_ASM:1+1_1_06_EB903-537_1_1:1,1_1_06_EB903-537_1_1,1_1_06_EB903-537_1_1,True,0.000000,1.000000,-0.000000,0.000000,0.258819,-0.000000,-0.965926,-2.376177,-0.965926,0.000000,-0.258819,-10.796695,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_680902_1_1:1,1_2_04_680902_1_1,1_2_04_680902_1_1,True,0.000000,1.000000,-0.000000,0.000000,0.258819,-0.000000,-0.965926,-4.887585,-0.965926,0.000000,-0.258819,-11.469624,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_635000_1_1:1,1_2_04_635000_1_1,1_2_04_635000_1_1,True,0.000000,0.000000,1.000000,0.000000,0.258819,0.965926,-0.000000,-5.534755,-0.965926,0.258819,0.000000,-11.643033,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_3_03_000357_1_1:1,1_3_03_000357_1_1,1_3_03_000357_1_1,True,0.000000,1.000000,-0.000000,0.000000,0.258819,-0.000000,-0.965926,-5.563733,-0.965926,0.000000,-0.258819,-11.650798,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_02_EB901-547_1_rotor:1,1_1_02_EB901-547_1_rotor,1_1_02_EB901-547_1_rotor,True,0.866025,-0.500000,0.000000,0.000000,0.129409,0.224144,0.965926,-5.998399,-0.482963,-0.836516,0.258819,-11.767266,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_06_000004_AF0_1_1:1,1_2_06_000004_AF0_1_1,1_2_06_000004_AF0_1_1,True,0.000000,1.000000,-0.000000,0.000000,0.258819,-0.000000,-0.965926,-5.612029,-0.965926,0.000000,-0.258819,-11.663739,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_31_QT-942_1:1,1_1_31_QT-942_1,1_1_31_QT-942_1,True,-1.000000,0.000000,-0.000000,0.000000,0.000000,0.258819,-0.965926,-2.134696,0.000000,-0.965926,-0.258819,-10.731990,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:1,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,0.000000,1.000000,3.000000,0.258819,0.965926,-0.000000,-1.189066,-0.965926,0.258819,0.000000,-10.271554,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:2,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,0.000000,1.000000,-2.475000,0.258819,0.965926,-0.000000,-0.586924,-0.965926,0.258819,0.000000,-12.518781,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:3,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,0.000000,1.000000,-2.475000,0.258819,0.965926,-0.000000,-1.687681,-0.965926,0.258819,0.000000,-8.410698,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+PBC:1,PBC,PBC,True,0.000000,1.000000,-0.000000,0.000000,0.258819,-0.000000,-0.965926,-5.756918,-0.965926,0.000000,-0.258819,-11.702562,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:3+3_1_02_090_0073_ASM_1_1_ASM:1+CORE:1,CORE,CORE,True,0.000000,1.000000,-0.000000,0.000000,0.258819,-0.000000,-0.965926,-5.756918,-0.965926,0.000000,-0.258819,-11.702562,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_L:1+CNC_leg03_x5_RS03_shaft_bearing_retainer:2,CNC_leg03_x5_RS03_shaft_bearing_retainer,CNC_leg03_x5_RS03_shaft_bearing_retainer,True,1.000000,0.000000,-0.000000,0.000000,-0.000000,0.258819,-0.965926,-18.819524,0.000000,0.965926,0.258819,-18.917325,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_L:1+CNC_leg02_x7_RS03_shaft_coupler:2,CNC_leg02_x7_RS03_shaft_coupler,CNC_leg02_x7_RS03_shaft_coupler,True,0.000000,-1.000000,-0.000000,13.329776,0.258819,0.000000,-0.965926,-15.369525,0.965926,0.000000,0.258819,-6.041750,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_L:1+CNC_leg04_x2_hip_roll_front_bearing_retainer:1,CNC_leg04_x2_hip_roll_front_bearing_retainer,CNC_leg04_x2_hip_roll_front_bearing_retainer,True,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.258819,-0.965926,-18.819524,0.000000,0.965926,0.258819,-18.917325,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_L:1+CNC_leg05_x2_hip_roll_back_bearing_retainer:1,CNC_leg05_x2_hip_roll_back_bearing_retainer,CNC_leg05_x2_hip_roll_back_bearing_retainer,True,1.000000,-0.000000,-0.000000,0.000000,-0.000000,0.258819,-0.965926,-18.819524,0.000000,0.965926,0.258819,-18.917325,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_06_EB903-534_ASM_1_1_ASM:1+1_1_06_EB903-537_1_1:1,1_1_06_EB903-537_1_1,1_1_06_EB903-537_1_1,True,0.000000,-0.000000,1.000000,-0.880000,0.965926,0.258819,-0.000000,12.653628,-0.258819,0.965926,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_680902_1_1:1,1_2_04_680902_1_1,1_2_04_680902_1_1,True,0.000000,-0.000000,1.000000,1.720000,0.965926,0.258819,-0.000000,12.653628,-0.258819,0.965926,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_635000_1_1:1,1_2_04_635000_1_1,1_2_04_635000_1_1,True,0.000000,-1.000000,-0.000000,2.390000,0.965926,0.000000,0.258819,12.653628,-0.258819,-0.000000,0.965926,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_3_03_000357_1_1:1,1_3_03_000357_1_1,1_3_03_000357_1_1,True,0.000000,-0.000000,1.000000,2.420000,0.965926,0.258819,-0.000000,12.653628,-0.258819,0.965926,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_02_EB901-547_1_rotor:1,1_1_02_EB901-547_1_rotor,1_1_02_EB901-547_1_rotor,True,0.000000,0.000000,-1.000000,2.870000,0.500000,0.866025,0.000000,12.653628,0.866025,-0.500000,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_06_000004_AF0_1_1:1,1_2_06_000004_AF0_1_1,1_2_06_000004_AF0_1_1,True,0.000000,-0.000000,1.000000,2.470000,0.965926,0.258819,-0.000000,12.653628,-0.258819,0.965926,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_31_QT-942_1:1,1_1_31_QT-942_1,1_1_31_QT-942_1,True,0.000000,0.000000,1.000000,-1.130000,-0.258819,0.965926,-0.000000,12.653628,-0.965926,-0.258819,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:1,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,-1.000000,-0.000000,-2.162578,0.965926,0.000000,0.258819,13.236900,-0.258819,-0.000000,0.965926,-10.600988,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:2,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,-1.000000,-0.000000,-2.162578,0.965926,0.000000,0.258819,14.067093,-0.258819,-0.000000,0.965926,-16.491574,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:3,1_2_05_130001_1_1,1_2_05_130001_1_1,True,0.000000,-1.000000,-0.000000,-2.162578,0.965926,0.000000,0.258819,9.959010,-0.258819,-0.000000,0.965926,-15.390817,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+PBC:1,PBC,PBC,True,0.000000,-0.000000,1.000000,2.620000,0.965926,0.258819,-0.000000,12.653628,-0.258819,0.965926,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:6+3_1_02_090_0073_ASM_1_1_ASM:1+CORE:1,CORE,CORE,True,0.000000,-0.000000,1.000000,2.620000,0.965926,0.258819,-0.000000,12.653628,-0.258819,0.965926,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_R:1+CNC_leg03_x5_RS03_shaft_bearing_retainer:3,CNC_leg03_x5_RS03_shaft_bearing_retainer,CNC_leg03_x5_RS03_shaft_bearing_retainer,True,1.000000,0.000000,0.000000,0.000000,-0.000000,0.258819,0.965926,11.919526,-0.000000,-0.965926,0.258819,6.833826,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_R:1+CNC_leg02_x7_RS03_shaft_coupler:3,CNC_leg02_x7_RS03_shaft_coupler,CNC_leg02_x7_RS03_shaft_coupler,True,-0.000000,1.000000,0.000000,-13.329776,-0.258819,-0.000000,0.965926,15.369525,0.965926,-0.000000,0.258819,-6.041750,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_R:1+CNC_leg04_x2_hip_roll_front_bearing_retainer:2,CNC_leg04_x2_hip_roll_front_bearing_retainer,CNC_leg04_x2_hip_roll_front_bearing_retainer,True,1.000000,0.000000,0.000000,0.000000,-0.000000,0.258819,0.965926,11.919222,-0.000000,-0.965926,0.258819,6.833745,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_pitch:hip_roll_R:1+CNC_leg05_x2_hip_roll_back_bearing_retainer:2,CNC_leg05_x2_hip_roll_back_bearing_retainer,CNC_leg05_x2_hip_roll_back_bearing_retainer,True,1.000000,-0.000000,-0.000000,0.000000,0.000000,0.258819,0.965926,11.919526,-0.000000,-0.965926,0.258819,6.833826,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_06_EB903-534_ASM_1_1_ASM:1+1_1_06_EB903-537_1_1:1,1_1_06_EB903-537_1_1,1_1_06_EB903-537_1_1,True,-0.000000,0.000000,1.000000,-0.880000,-0.965926,0.258819,-0.000000,-12.653932,-0.258819,-0.965926,-0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_680902_1_1:1,1_2_04_680902_1_1,1_2_04_680902_1_1,True,-0.000000,0.000000,1.000000,1.720000,-0.965926,0.258819,-0.000000,-12.653932,-0.258819,-0.965926,-0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_04_635000_1_1:1,1_2_04_635000_1_1,1_2_04_635000_1_1,True,-0.000000,-1.000000,0.000000,2.390000,-0.965926,0.000000,0.258819,-12.653932,-0.258819,0.000000,-0.965926,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_3_03_000357_1_1:1,1_3_03_000357_1_1,1_3_03_000357_1_1,True,-0.000000,0.000000,1.000000,2.420000,-0.965926,0.258819,-0.000000,-12.653932,-0.258819,-0.965926,-0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_02_EB901-547_1_rotor:1,1_1_02_EB901-547_1_rotor,1_1_02_EB901-547_1_rotor,True,0.000000,-0.000000,-1.000000,2.870000,0.500000,-0.866025,0.000000,-12.653932,-0.866025,-0.500000,0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_06_000004_AF0_1_1:1,1_2_06_000004_AF0_1_1,1_2_06_000004_AF0_1_1,True,-0.000000,0.000000,1.000000,2.470000,-0.965926,0.258819,-0.000000,-12.653932,-0.258819,-0.965926,-0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_1_31_QT-942_1:1,1_1_31_QT-942_1,1_1_31_QT-942_1,True,-0.000000,-0.000000,1.000000,-1.130000,-0.258819,-0.965926,-0.000000,-12.653932,0.965926,-0.258819,-0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:1,1_2_05_130001_1_1,1_2_05_130001_1_1,True,-0.000000,-1.000000,0.000000,-2.162578,-0.965926,0.000000,0.258819,-11.684290,-0.258819,0.000000,-0.965926,-16.396624,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:2,1_2_05_130001_1_1,1_2_05_130001_1_1,True,-0.000000,-1.000000,0.000000,-2.162578,-0.965926,0.000000,0.258819,-15.348550,-0.258819,0.000000,-0.965926,-11.710323,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+1_2_05_130001_1_1:3,1_2_05_130001_1_1,1_2_05_130001_1_1,True,-0.000000,-1.000000,0.000000,-2.162578,-0.965926,0.000000,0.258819,-11.240468,-0.258819,0.000000,-0.965926,-10.609565,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+PBC:1,PBC,PBC,True,-0.000000,0.000000,1.000000,2.620000,-0.965926,0.258819,-0.000000,-12.653932,-0.258819,-0.965926,-0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+Robstride 03 - no back cover:5+3_1_02_090_0073_ASM_1_1_ASM:1+CORE:1,CORE,CORE,True,-0.000000,0.000000,1.000000,2.620000,-0.965926,0.258819,-0.000000,-12.653932,-0.258819,-0.965926,-0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_roll:hip_yaw_L:1+CNC_leg06_x2_hip_roll_output_shaft:1,CNC_leg06_x2_hip_roll_output_shaft,CNC_leg06_x2_hip_roll_output_shaft,True,1.000000,0.000000,-0.000000,0.000000,-0.000000,1.000000,-0.000000,-0.000000,0.000000,0.000000,1.000000,-10.160000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_roll:hip_yaw_L:1+CNC_leg07_x2_hip_roll_support_shaft:1,CNC_leg07_x2_hip_roll_support_shaft,CNC_leg07_x2_hip_roll_support_shaft,True,-1.000000,0.000000,-0.000000,0.000000,0.000000,1.000000,0.000000,-0.000000,0.000000,0.000000,-1.000000,-10.160000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_roll:hip_yaw_R:1+CNC_leg06_x2_hip_roll_output_shaft:2,CNC_leg06_x2_hip_roll_output_shaft,CNC_leg06_x2_hip_roll_output_shaft,True,1.000000,-0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,-25.307560,-0.000000,-0.000000,1.000000,-10.160080,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+hip_roll:hip_yaw_R:1+CNC_leg07_x2_hip_roll_support_shaft:2,CNC_leg07_x2_hip_roll_support_shaft,CNC_leg07_x2_hip_roll_support_shaft,True,-1.000000,-0.000000,-0.000000,0.000000,0.000000,1.000000,-0.000000,-25.307256,0.000000,-0.000000,-1.000000,-10.159999,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:7+half-bearing-45x58x7_6809_5.4kN_40g:1,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,1.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,-0.000000,0.000000,0.000000,1.000000,-3.960000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:7+half-bearing-45x58x7_6809_5.4kN_40g:2,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,False,1.000000,0.000000,0.000000,0.000000,-0.000000,1.000000,0.000000,-0.000000,0.000000,0.000000,1.000000,-3.960000,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:1+half-bearing-45x58x7_6809_5.4kN_40g:1,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,0.000000,1.000000,0.000000,0.000000,0.258819,-0.000000,0.965926,6.336473,0.965926,-0.000000,-0.258819,-11.857853,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:1+half-bearing-45x58x7_6809_5.4kN_40g:2,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,False,0.000000,1.000000,0.000000,0.000000,0.258819,-0.000000,0.965926,6.336473,0.965926,-0.000000,-0.258819,-11.857853,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:2+half-bearing-45x58x7_6809_5.4kN_40g:1,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,0.000000,0.000000,-1.000000,3.220000,0.866025,-0.500000,0.000000,12.653628,-0.500000,-0.866025,-0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:2+half-bearing-45x58x7_6809_5.4kN_40g:2,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,0.000000,0.000000,-1.000000,3.220000,0.866025,-0.500000,0.000000,12.653628,-0.500000,-0.866025,-0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:3+half-bearing-45x58x7_6809_5.4kN_40g:1,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,-0.000000,-0.000000,1.000000,-3.220000,0.258819,-0.965926,-0.000000,12.653628,0.965926,0.258819,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:3+half-bearing-45x58x7_6809_5.4kN_40g:2,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,-0.000000,-0.000000,1.000000,-3.220000,0.258819,-0.965926,-0.000000,12.653628,0.965926,0.258819,0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:4+half-bearing-45x58x7_6809_5.4kN_40g:1,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,0.500000,0.866025,0.000000,0.000000,-0.224144,0.129409,0.965926,-6.336473,0.836516,-0.482963,0.258819,-11.857853,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:4+half-bearing-45x58x7_6809_5.4kN_40g:2,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,False,0.500000,0.866025,0.000000,0.000000,-0.224144,0.129409,0.965926,-6.336473,0.836516,-0.482963,0.258819,-11.857853,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:5+half-bearing-45x58x7_6809_5.4kN_40g:1,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,0.000000,-0.000000,1.000000,-3.220000,-0.258819,-0.965926,0.000000,-12.653628,0.965926,-0.258819,-0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:5+half-bearing-45x58x7_6809_5.4kN_40g:2,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,False,0.000000,-0.000000,1.000000,-3.220000,-0.258819,-0.965926,0.000000,-12.653628,0.965926,-0.258819,-0.000000,-13.550529,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:6+half-bearing-45x58x7_6809_5.4kN_40g:1,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,True,-0.000000,0.000000,-1.000000,3.220000,-0.258819,0.965926,0.000000,-12.653932,0.965926,0.258819,0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
v2.1_lower_body_latest:1+bearings:1+bearing_45x58x7_6809_5.4kN_40g:6+half-bearing-45x58x7_6809_5.4kN_40g:2,half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,False,-0.000000,0.000000,-1.000000,3.220000,-0.258819,0.965926,0.000000,-12.653932,0.965926,0.258819,0.000000,-13.550610,0.000000,0.000000,0.000000,1.000000
