fusion_name,file_name,kind,qty,bodies,children,material,mass_g,bbox_x_mm,bbox_y_mm,bbox_z_mm,linked,out_of_date,path
elbow_shaft,elbow_shaft,subassembly,1,0,2,,15.2,46.6,84.0,82.3,False,,000_right_arm_long_wrist_latest:1+protections:1+elbow_shaft:1
Component42,Component42,part,1,1,0,shoulder_protection,7.6,46.6,11.0,82.3,False,,000_right_arm_long_wrist_latest:1+protections:1+elbow_shaft:1+Component42:1
Component43,Component43,part,1,1,0,shoulder_protection,7.6,46.6,11.0,82.3,False,,000_right_arm_long_wrist_latest:1+protections:1+elbow_shaft:1+Component43:1
shoulder_pitch_protection,shoulder_pitch_protection,subassembly,1,0,2,,24.9,38.5,86.2,95.1,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_pitch_protection:1
Component34,Component34,part,1,1,0,measured_shoulder_protection,12.5,38.5,86.2,47.5,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_pitch_protection:1+Component34:1
Component35,Component35,part,1,1,0,measured_shoulder_protection,12.5,38.5,86.2,47.5,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_pitch_protection:1+Component35:1
shoulder_roll_shaft,shoulder_roll_shaft,subassembly,1,0,2,,15.9,84.0,46.6,82.3,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_roll_shaft:1
Component40,Component40,part,1,1,0,shoulder_protection,7.9,11.5,46.6,82.3,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_roll_shaft:1+Component40:1
Component41,Component41,part,1,1,0,shoulder_protection,7.9,11.5,46.6,82.3,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_roll_shaft:1+Component41:1
shoulder_yaw_protection,shoulder_yaw_protection,subassembly,2,12,2,,19.2,86.5,86.5,32.0,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_yaw_protection:1
Component36,Component36,part,2,1,0,shoulder_yaw_protection,8.3,43.3,86.5,32.0,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_yaw_protection:1+Component36:1
Component37,Component37,part,2,1,0,shoulder_yaw_protection,8.3,43.3,86.5,32.0,False,,000_right_arm_long_wrist_latest:1+protections:1+shoulder_yaw_protection:1+Component37:1
schematics,schematics,subassembly,1,0,5,,0.0,0.0,0.0,0.0,False,,000_right_arm_long_wrist_latest:1+schematics:1
shoulder_pitch:shoulder_roll,shoulder_pitch_shoulder_roll,subassembly,1,0,3,,175.7,59.5,289.7,282.0,False,,000_right_arm_long_wrist_latest:1+shoulder_pitch:shoulder_roll:1
CNC_arm01_x2_shoulder_roll_front_bearing_retainer,CNC_arm01_x2_shoulder_roll_front_bearing_retainer,part,1,1,0,Aluminum 6061,55.7,10.8,123.4,82.8,False,,000_right_arm_long_wrist_latest:1+shoulder_pitch:shoulder_roll:1+CNC_arm01_x2_shoulder_roll_front_bearing_retainer:1
CNC_arm02_x2_shoulder_roll_back_bearing_retainer,CNC_arm02_x2_shoulder_roll_back_bearing_retainer,part,1,1,0,Aluminum 6061,68.2,20.0,123.4,82.8,False,,000_right_arm_long_wrist_latest:1+shoulder_pitch:shoulder_roll:1+CNC_arm02_x2_shoulder_roll_back_bearing_retainer:1
shoulder_roll:shoulder_yaw,shoulder_roll_shoulder_yaw,subassembly,1,0,5,,580.8,95.1,177.3,156.8,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1
3DP_arm05_x4_RS02_shaft_bearing_retainer,3DP_arm05_x4_RS02_shaft_bearing_retainer,part,2,1,0,Nylon 12 (with Formlabs Fuse 1 3D Printer),70.6,79.5,79.5,45.5,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+3DP_arm05_x4_RS02_shaft_bearing_retainer:1
CNC_arm03_x2_shoulder_roll_output_shaft,CNC_arm03_x2_shoulder_roll_output_shaft,part,1,1,0,Aluminum 6061,42.2,16.1,38.6,79.8,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+CNC_arm03_x2_shoulder_roll_output_shaft:1
CNC_arm04_x4_shoulder_elbow_support_shaft,CNC_arm04_x4_shoulder_elbow_support_shaft,part,2,1,0,Aluminum 6061,35.0,13.3,38.6,79.8,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+CNC_arm04_x4_shoulder_elbow_support_shaft:1
CNC_arm10_x4_r03_back_cover,CNC_arm10_x4_r03_back_cover,part,2,1,0,Aluminum 6061,38.7,78.5,78.5,20.0,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+CNC_arm10_x4_r03_back_cover:1
robstride_02-No_back_cover,robstride_02-No_back_cover,subassembly,3,0,2,,394.2,135.7,121.8,43.7,True,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3
02-3D-20211009(1).stp,02-3D-20211009_1_.stp,subassembly,3,0,1,,112.9,95.1,95.1,43.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1
3_1_02_067_0020_ASM_1_ASM.stp,3_1_02_067_0020_ASM_1_ASM.stp,subassembly,3,0,15,,112.9,95.1,95.1,43.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1
1_1_04_EB672-503_1.stp,1_1_04_EB672-503_1.stp,part,3,1,0,Aluminum A356 T6,21.4,78.5,78.5,12.0,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_04_EB672-503_1.stp:1
1_1_06_EB673-516_1.stp,1_1_06_EB673-516_1.stp,part,3,19,0,Aluminum A356 T6; Steel,60.3,78.5,78.5,30.0,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_06_EB673-516_1.stp:1
1_1_31_PL674-504_1.stp,1_1_31_PL674-504_1.stp,part,3,1,0,Steel,0.9,6.0,5.0,19.8,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_1_31_PL674-504_1.stp:1
1_2_04_670601_1.stp,1_2_04_670601_1.stp,part,3,1,0,Steel,7.8,37.0,37.0,3.0,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_04_670601_1.stp:1
1_2_05_030080_1.stp,1_2_05_030080_1.stp,part,3,2,0,Steel,0.8,5.6,10.4,5.6,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_030080_1.stp:1
1_2_05_QT-170_1.stp,1_2_05_QT-170_1.stp,part,12,2,0,Steel,0.2,4.0,4.0,5.6,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-170_1.stp:1
1_2_05_QT-647_1.stp,1_2_05_QT-647_1.stp,part,9,1,0,Steel,0.0,3.0,15.7,3.0,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_05_QT-647_1.stp:1
1_2_06_000392_1.stp,1_2_06_000392_1.stp,part,3,1,0,Steel,1.2,38.5,38.2,0.7,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_06_000392_1.stp:1
1_2_16_001330_ASM_1_ASM.stp,1_2_16_001330_ASM_1_ASM.stp,subassembly,3,0,1,,12.4,59.8,69.9,7.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1
PCBMODEL_ASM_1_ASM.stp,PCBMODEL_ASM_1_ASM.stp,subassembly,3,0,3,,12.4,59.8,69.9,7.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1
BOARD-17_1.stp,BOARD-17_1.stp,part,3,1,0,FR4,7.7,59.8,57.3,1.6,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+BOARD-17_1.stp:1
JRZS-J1_ASM_1_ASM.stp,JRZS-J1_ASM_1_ASM.stp,subassembly,3,0,1,,2.4,15.5,12.6,7.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J1_ASM_1_ASM.stp:1
JRZS-J2_ASM_1_ASM.stp,JRZS-J2_ASM_1_ASM.stp,subassembly,3,0,1,,2.4,15.5,12.6,7.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J2_ASM_1_ASM.stp:1
CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp,CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp,subassembly,6,0,1,,2.4,15.5,12.6,7.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J2_ASM_1_ASM.stp:1+CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp:1
SOLID-183013_1.stp,SOLID-183013_1.stp,part,6,1,0,Discrete Component,2.4,15.5,12.6,7.2,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+1_2_16_001330_ASM_1_ASM.stp:1+PCBMODEL_ASM_1_ASM.stp:1+JRZS-J2_ASM_1_ASM.stp:1+CONN-TH_4P-XT30PW-M_ASM_1_ASM.stp:1+SOLID-183013_1.stp:1
shaft 1_1_02_EB671-502_1.stp,shaft_1_1_02_EB671-502_1.stp,part,3,1,0,Aluminum A356 T6,7.3,30.0,30.0,5.5,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+02-3D-20211009(1).stp:1+3_1_02_067_0020_ASM_1_ASM.stp:1+shaft 1_1_02_EB671-502_1.stp:1
Component21,Component21,part,3,1,0,core_material,281.3,68.0,68.0,24.0,False,,000_right_arm_long_wrist_latest:1+shoulder_roll:shoulder_yaw:1+robstride_02-No_back_cover:3+Component21:1
shoulder_yaw:elbow,shoulder_yaw_elbow,subassembly,1,0,3,,147.6,79.3,385.1,248.2,False,,000_right_arm_long_wrist_latest:1+shoulder_yaw:elbow:1
3DP_arm06_x4_RS02_shaft_coupler,3DP_arm06_x4_RS02_shaft_coupler,subassembly,1,1,6,,67.5,40.0,385.0,166.6,False,,000_right_arm_long_wrist_latest:1+shoulder_yaw:elbow:1+3DP_arm06_x4_RS02_shaft_coupler:1
Knurled Insert M3xH8,Knurled_Insert_M3xH8,part,6,1,0,Brass,0.5,4.2,8.5,4.2,True,,000_right_arm_long_wrist_latest:1+shoulder_yaw:elbow:1+3DP_arm06_x4_RS02_shaft_coupler:1+Knurled Insert M3xH8:1
CNC_arm07_x2_elbow_front_bearing_retainer,CNC_arm07_x2_elbow_front_bearing_retainer,part,1,1,0,Aluminum 6061,33.6,79.3,15.3,90.7,False,,000_right_arm_long_wrist_latest:1+shoulder_yaw:elbow:1+CNC_arm07_x2_elbow_front_bearing_retainer:1
CNC_arm08_x2_elbow_back_bearing_retainer,CNC_arm08_x2_elbow_back_bearing_retainer,part,1,1,0,Aluminum 6061,46.5,78.2,21.3,91.5,False,,000_right_arm_long_wrist_latest:1+shoulder_yaw:elbow:1+CNC_arm08_x2_elbow_back_bearing_retainer:1
body_LATEST,body_LATEST,subassembly,1,0,142,,7845.1,803.8,1200.1,1064.3,True,,body_LATEST:1
3DP_body_05_x1_interior_plate,3DP_body_05_x1_interior_plate,subassembly,1,1,36,,4637.4,251.5,369.9,412.1,False,,body_LATEST:1+3DP_body_05_x1_interior_plate:1
150A relay,150A_relay,part,1,1,0,ABS Plastic,87.6,80.0,74.0,45.6,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+150A relay:1
CAN_Isolated,CAN_Isolated,subassembly,6,1,1,,33.3,95.0,32.0,12.8,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+CAN_Isolated:1
USB-C Cable,USB-C_Cable,part,12,1,0,USB C to A,5.4,12.5,7.0,37.0,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+CAN_Isolated:1+USB-C Cable:1
IMU_syd_dynamics_TM171,IMU_syd_dynamics_TM171,subassembly,1,0,2,,24.1,34.0,70.0,12.6,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+IMU_syd_dynamics_TM171:4
Component1,Component1,part,1,1,0,IMU,21.0,34.0,40.0,12.6,False,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+IMU_syd_dynamics_TM171:4+Component1:1
Component2,Component2,part,1,1,0,IMU,3.1,11.0,30.0,6.0,False,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+IMU_syd_dynamics_TM171:4+Component2:1
MINISFORUM AI X1,MINISFORUM_AI_X1,part,1,1,0,CUSTOM-600G,641.3,128.2,126.2,52.0,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+MINISFORUM AI X1:1
VEMONT USB-C Hub Long,VEMONT_USB-C_Hub_Long,part,2,1,0,USB HUB,62.9,172.0,32.8,12.5,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+VEMONT USB-C Hub Long:1
Vention USB Hub,Vention_USB_Hub,subassembly,1,0,3,,43.8,125.5,41.2,40.5,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+Vention USB Hub:1
Hub,Hub,part,1,1,0,PAHT-CF (for Bambu H2D) (1),33.0,125.5,24.3,10.6,False,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+Vention USB Hub:1+Hub:1
USB Straight,USB_Straight,part,13,1,0,USB Straight,5.4,14.0,6.0,40.5,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+Vention USB Hub:1+USB Straight:1
battery_tester,battery_tester,part,2,1,0,ABS Plastic,16.0,28.5,13.3,40.0,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+battery_tester:1
battery_zeee_10000mah,battery_zeee_10000mah,part,2,1,0,BATTERY,1095.6,174.0,49.6,64.1,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+battery_zeee_10000mah:1
lumped_wires,lumped_wires,part,1,4,0,main wires; bottom wires; AWG 8,742.1,100.7,154.9,370.0,False,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+lumped_wires:1
power_block_casing,power_block_casing,subassembly,2,0,3,,42.5,52.3,55.0,14.2,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+power_block_casing:5
6x10-7holes,6x10-7holes,subassembly,4,0,1,,16.9,52.3,6.1,10.1,True,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+power_block_casing:5+6x10-7holes:1
block,block,part,4,1,0,Steel,16.9,52.3,6.1,10.1,False,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+power_block_casing:5+6x10-7holes:1+block:1
casing,casing,part,2,1,0,ABS Plastic,8.7,21.4,55.0,14.2,False,,body_LATEST:1+3DP_body_05_x1_interior_plate:1+power_block_casing:5+casing:1
3DP_body_06_x1_front_plate_fixed,3DP_body_06_x1_front_plate_fixed,part,1,2,0,ABS Plastic 60%infill,73.9,11.3,174.8,351.4,False,,body_LATEST:1+3DP_body_06_x1_front_plate_fixed:1
3DP_body_07_x1_front_plate_removable,3DP_body_07_x1_front_plate_removable,subassembly,1,1,8,,96.9,128.1,306.6,254.7,False,,body_LATEST:1+3DP_body_07_x1_front_plate_removable:1
magnet_1/2inD_1/16inT,magnet_1_2inD_1_16inT,part,22,1,0,Steel,1.6,12.7,12.7,1.6,True,,body_LATEST:1+3DP_body_07_x1_front_plate_removable:1+magnet_1/2inD_1/16inT:9
3DP_body_08_x1_back_plate_fixed,3DP_body_08_x1_back_plate_fixed,part,1,2,0,ABS Plastic 60%infill,73.2,11.3,174.8,332.7,False,,body_LATEST:1+3DP_body_08_x1_back_plate_fixed:1
3DP_body_09_x1_back_plate_removable,3DP_body_09_x1_back_plate_removable,subassembly,1,1,14,,113.8,106.3,294.0,314.9,False,,body_LATEST:1+3DP_body_09_x1_back_plate_removable:1
BEARING,BEARING,subassembly,1,0,2,,79.8,58.1,227.1,58.1,False,,body_LATEST:1+BEARING:1
bearing_45x58x7_6809_5.4kN_40g,bearing_45x58x7_6809_5.4kN_40g,subassembly,13,0,2,,39.9,58.1,58.1,7.1,True,,body_LATEST:1+BEARING:1+bearing_45x58x7_6809_5.4kN_40g:2
half-bearing-45x58x7_6809_5.4kN_40g,half-bearing-45x58x7_6809_5.4kN_40g,part,26,26,0,half-steel,19.9,58.0,58.0,7.0,False,,body_LATEST:1+BEARING:1+bearing_45x58x7_6809_5.4kN_40g:2+half-bearing-45x58x7_6809_5.4kN_40g:1
CNC_body01_x1_bottom_plate,CNC_body01_x1_bottom_plate,part,1,1,0,Aluminum 6061,215.4,130.0,180.0,10.2,False,,body_LATEST:1+CNC_body01_x1_bottom_plate:1
CNC_body02_x2_side_plate,CNC_body02_x2_side_plate,part,2,1,0,Aluminum 6061,411.7,107.5,12.0,407.0,False,,body_LATEST:1+CNC_body02_x2_side_plate:1
CNC_body03_x1_top_plate,CNC_body03_x1_top_plate,part,1,1,0,Aluminum 6061,163.4,130.0,180.0,8.0,False,,body_LATEST:1+CNC_body03_x1_top_plate:1
CNC_body04_x4_front_plate,CNC_body04_x4_front_plate,part,4,1,0,Aluminum 6061,48.3,11.3,174.8,46.5,False,,body_LATEST:1+CNC_body04_x4_front_plate:1
Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain,Hexalobular_Socket_Pan_Head_Screw_ISO_14583_-_M3x10_Steel_4.6_Plain,part,771,1,0,"Steel 4.6, Plain",0.9,5.6,5.6,12.3,True,,body_LATEST:1+Hexalobular Socket Pan Head Screw ISO 14583 - M3x10 Steel 4.6 Plain:1
WIRES,WIRES,subassembly,1,0,2,,69.3,6.0,100.0,35.0,False,,body_LATEST:1+WIRES:1
8AWG_midplate,8AWG_midplate,empty,1,0,0,,0.0,0.0,0.0,0.0,False,,body_LATEST:1+WIRES:1+8AWG_midplate:1
Small Wires Midplate Rough,Small_Wires_Midplate_Rough,part,1,1,0,AWG 8,69.3,6.0,100.0,35.0,False,,body_LATEST:1+WIRES:1+Small Wires Midplate Rough:1
twincities_v2_nolock (1),twincities_v2_nolock_1,subassembly,1,0,9,,585.2,665.1,1200.0,764.5,False,,body_LATEST:1+twincities_v2_nolock (1):1
IntelRealsense_D435_Multibody v9 (1),IntelRealsense_D435_Multibody_v9_1,subassembly,1,3,8,,71.0,1200.0,764.5,625.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1
Component31 (1),Component31_1,part,1,1,0,Steel,1.6,10.8,24.5,6.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+Component31 (1):1
Component32 (1),Component32_1,part,1,1,0,Steel,0.0,4.2,4.2,0.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+Component32 (1):1
Component33 (1),Component33_1,part,1,1,0,Steel,0.0,4.2,4.2,0.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+Component33 (1):1
Component34 (1),Component34_1,part,1,1,0,Steel,0.0,8.2,8.2,0.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+Component34 (1):1
Component35 (1),Component35_1,part,1,1,0,Steel,68.5,90.1,25.3,25.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+Component35 (1):1
Component36 (1),Component36_1,part,1,1,0,Steel,0.0,2.2,2.2,0.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+Component36 (1):1
Component37 (1),Component37_1,part,1,1,0,Steel,0.0,2.2,2.2,0.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+Component37 (1):1
glass (1),glass_1,part,1,1,0,Steel,0.8,82.0,17.0,0.4,False,,body_LATEST:1+twincities_v2_nolock (1):1+IntelRealsense_D435_Multibody v9 (1):1+glass (1):1
U-joint_type_C_adapter v3 (1),U-joint_type_C_adapter_v3_1,part,1,1,0,Stainless Steel,8.0,24.8,12.3,14.4,False,,body_LATEST:1+twincities_v2_nolock (1):1+U-joint_type_C_adapter v3 (1):1
bearing (1),bearing_1,part,1,2,0,Steel,2.5,15.0,15.0,4.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+bearing (1):1
gimbal_arm (1),gimbal_arm_1,subassembly,1,1,1,,26.0,35.0,74.0,61.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+gimbal_arm (1):1
Component92 (1),Component92_1,part,1,1,0,Arm,9.5,35.0,70.0,61.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+gimbal_arm (1):1+Component92 (1):1
gimbal_mount (1),gimbal_mount_1,part,1,1,0,Base,52.0,80.1,66.3,84.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+gimbal_mount (1):1
gimbal_neck (1),gimbal_neck_1,part,1,1,0,Neck,37.6,46.0,56.0,112.5,False,,body_LATEST:1+twincities_v2_nolock (1):1+gimbal_neck (1):1
robstride05 v16 (1) (1),robstride05_v16_1_1,subassembly,1,0,3,,194.1,65.1,65.1,47.1,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1
1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,subassembly,1,0,1,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,subassembly,1,0,3,,23.9,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),0001755652_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,part,2,1,0,Steel,1.4,4.0,4.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+0001755652^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1),00MINI-_20250103_A0001_ASM_1_AS_ASM_1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE_2__FL46BLW10-48V-5N.m-DE_1_1,subassembly,1,0,1,,21.2,37.0,37.0,14.0,False,,body_LATEST:1+twincities_v2_nolock (1):1+robstride05 v16 (1) (1):1+1_1_30_GR-2202_ASM^FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+1_1_30_GR-2202_ASM_1_ASM^1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1+00MINI-_20250103_A0001_ASM_1_AS_ASM^1_1_30_GR-2202_ASM_1_ASM_1_1_30_GR-2202_ASM_FL46BLW10-48V-5N.m-DE(2)_FL46BLW10-48V-5N.m-DE (1) (1):1
